fips,preterm,lbw,pop_per_sqr_mile,white,black,native,asian,pacific,multiracial,hispanic,poverty,hs,ba,marital,drug_death_per_100000,insured,fertilizer_per_sqr_mile,insecticide_per_sqr_mile,herbicide_per_sqr_mile,acres_ag_land_per_sqr_mile,all_wells,all_hormone_wells,all_est_wells,all_test_wells,all_wells_2014to2018,all_hormone_wells_2014to2018,all_est_wells_2014to2018,all_test_wells_2014to2018,required_report,no_report_but_resources,"Metro-nonmetro status, 2013 0=Nonmetro 1=Metro",Economic Types Type_2015_Update non-overlapping,total_area,maternal_care_code
1005,12.2,11.9,29.13213755,47.4,47.6,0.3,0.4,0,1.4,4.3,28.9,73,12.2,41.5,56.4,88.8,33.23043338,11.42822276,26.94005211,26.89372453,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,904.515,0
1011,16.3,15.9,16.62154828,22,76.2,1.2,0.5,0,0,0.5,31.4,75.2,13.3,33,49.7,89.2,13.36852888,6.252348243,14.89227785,5.393332755,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,625.144,0
1013,13.5,12.5,25.77754206,52,45.2,0,1.2,0,1.6,0.3,23.5,84.6,16.1,39.5,50,89.8,18.33584565,2.659495726,11.80682226,2.589983253,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,777.882,1
1017,12.8,13,56.70166169,57.6,39.4,0.3,1.2,0,1,2.3,16.6,81.4,13.2,41.8,90.9,89.2,38.63477499,2.767529222,35.49511282,3.930863734,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,603.114,1
1019,10.1,8.3,46.70611084,92.8,4.9,0.9,0.2,0,0.8,1.5,15,80.2,12.9,56.8,99.6,91.7,103.0974211,43.54816856,117.942279,9.789982386,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,599.976,1
1023,16.7,12.3,14.31359863,56.7,42.8,0.1,0.1,0,0.3,0.6,22.2,81.4,13,43.4,NA,88.6,6.520213648,0.602101663,1.531527685,0.283535147,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,920.859,0
1025,13.8,12.9,19.69202694,53,45.8,0.1,0.5,0,0.5,0.2,25.4,81.2,12.6,42.7,53.3,89.2,8.950921335,NA,2.154357972,0.248703994,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,1252.574,1
1027,13.4,8.7,22.15043687,83,14.8,1.2,0.1,0,0.7,3.1,18.4,75.5,10.2,49.9,56.5,89.8,23.92207444,1.60109676,17.32231055,1.725276963,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,606.002,0
1029,9.4,8.1,26.66999938,94.2,2.6,0.3,0,0,2.1,2.4,18.5,77.4,13.7,54.2,102.8,87.2,17.52350006,2.106747842,16.06663036,3.633247338,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,561.014,0
1031,10.2,8.4,75.53616717,75.9,17.2,1.2,1.3,0,3.1,6.9,15.1,86.2,23.4,52.7,100.7,89.9,68.77166834,37.19517045,65.3916281,36.65760413,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,680.495,1
1035,14,12.6,14.71888967,50.9,47.7,0.4,0.1,0,0.8,0.8,22.2,80.8,10.7,34.7,121.6,85.5,28.66502,7.408844978,17.91343213,0.815102329,0.007035969,0.001172662,0.003517985,0.002345323,0.005863308,0,0.003517985,0.002345323,TRUE,FALSE,0,0,852.761,0
1037,18.9,14.5,16.67662707,65.7,34.2,0.1,0,0,0,0.5,14,79.6,11.6,46.1,95,92.2,8.139361602,0.030726167,2.054044255,0.706701838,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,666.35,1
1039,12.1,10.6,36.24350715,84.7,12.9,0.2,0.4,0,1.6,1.6,18.3,82.9,14.9,48.3,129.2,88.8,44.08392743,21.49226098,33.23348442,5.598913985,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,1043.774,1
1041,13.5,11.2,22.77187882,71.7,23.1,0.8,1.4,0,2.1,2,15.7,78.4,15.6,44.3,71.9,90,30.06413573,4.260386128,28.65495635,1.277787358,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,610.946,0
1043,10.7,8.6,112.0238547,95.2,1.2,0.4,0.4,0,1.8,4.3,15.8,81.8,13.7,53,106.3,88.2,78.15525987,28.4887606,82.05710273,13.04606407,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,755.021,1
1045,10.9,8.7,87.78276995,72.9,19.8,0.8,1.3,0,3.4,6.2,18.4,85.8,17,47.6,69,88.6,71.86406725,47.15015657,63.58391805,40.12290122,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,562.677,1
1047,12.6,14.2,40.89858573,28.1,70.5,0,0.6,0.1,0.7,1,31.1,80.7,15.1,33.8,59.4,88,55.61038807,35.96774622,50.12883938,39.00635308,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,993.844,1
1049,9.6,8.1,91.62281768,85.6,1.4,1.3,0.2,0.9,2.3,14.4,22.1,74.1,12.7,50.7,75.3,85.5,107.741742,16.07388505,105.9993643,8.101927811,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,778.69,1
1053,12.6,10.1,39.49121001,61.9,31.9,3.8,0.4,0.2,1.2,2.2,24,81.5,12.7,41.9,259.3,84.5,45.71936993,38.315826,43.33368951,28.4821677,0.001049164,0.001049164,0,0,0.001049164,0.001049164,0,0,TRUE,FALSE,0,0,953.14,1
1057,10.7,10.1,26.42253108,85,11.9,0,0.7,0,2.4,1.7,20,82.4,12.9,53.5,87.9,91.2,28.31998267,8.098023846,21.6605808,NA,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,629.356,1
1059,11.8,10.4,49.75714563,83.9,4.4,1.5,0.4,0,1,16.9,20.2,76.8,12.9,46,71,87.2,45.43167187,7.062416492,46.45072951,NA,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,646.523,0
1063,14.9,14.7,13.02272099,17.1,79.7,0.6,0,0,2.6,1.7,38.7,75.9,10.1,21.8,NA,88.6,10.40148495,3.363095284,8.092448027,1.094242399,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,659.925,0
1071,10.4,9.1,48.3252581,91,3.5,1.2,0.4,0.1,2.7,2.9,20.2,82.5,14.2,54.3,77.1,90.4,66.35052185,26.94466631,72.75412412,11.06043023,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,1126.765,1
1075,11.4,8.3,23.03561568,87.5,11.2,0,0,0,0.5,1.6,21.2,82.4,12.5,55.8,74.6,90.6,12.00140201,5.201323973,10.99949409,2.390691184,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,605.464,0
1087,13.8,12.9,31.29624672,15.9,82.6,0.3,0.3,0,0.4,1.7,25.8,81.7,20.7,30.5,52.8,91.9,45.16061213,24.97589627,40.75870485,33.0405846,0,0,0,0,0,0,0,0,TRUE,FALSE,0,4,613.207,1
1091,13.6,12.8,20.00014331,45.3,53.8,0.3,0,0,0.3,0.6,21.8,83.8,15.4,37.7,45.8,90.4,19.58658727,1.084049123,14.19090934,2.231564767,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,982.672,0
1093,11.3,9.6,40.36549192,93.1,3.7,0.4,0.2,0,1.7,2.5,17.5,79.7,13.1,52.8,49.3,89.5,22.25793502,6.040342591,23.52689192,0.160303472,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,743.571,0
1095,11.8,8.3,168.146754,92.4,2.6,0.4,0.6,0,1.8,13.6,21.7,80.9,19.2,50.4,62.8,86.9,71.69984713,13.98439502,74.77135965,6.630791118,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,623.179,1
1099,14,11.2,20.97362794,54.9,41.5,1.6,0.6,0,1.3,1.4,30.9,83.7,14.1,43.7,64.2,86.6,36.89201877,28.64374374,35.72205068,10.65840929,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,1034.399,0
1105,12.1,15.2,13.18129773,29.9,69.4,0.1,0.2,0,0,0.9,41.8,78.1,15.7,15.5,46.3,87.3,32.06254099,22.28286848,36.95515635,31.16488989,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,723.879,0
1109,10.7,10,49.70181589,56.8,38,0.6,2.1,0,2.4,0.8,26.6,81,23.6,33,53.5,90.4,37.47686246,12.5805722,38.46336978,26.80085944,0,0,0,0,0,0,0,0,TRUE,FALSE,0,4,672.97,1
1111,13.1,9.4,38.88388405,77.3,20.1,0.2,0.3,0.2,1.5,2.9,17.7,78.8,14.9,46.4,85.6,89.5,46.24932607,2.351222722,35.12192769,2.694001712,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,584.134,0
1119,14.8,13.8,14.36670333,24.7,72,0.1,2.6,0,0.3,0.1,31.3,84.2,21.8,29.2,NA,84.5,15.38017273,4.580527668,11.10169435,17.71358646,0,0,0,0,0,0,0,0,TRUE,FALSE,0,4,913.338,0
1121,11.8,11.4,109.3471339,64.2,32.3,0.4,0.6,0,1.6,2.3,19.9,81,14.3,44.7,54,90.7,27.23057838,16.76208159,27.52103064,21.93050319,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,760.306,1
1123,23.3,16,56.71284343,69.5,27.4,0.3,0.4,0,1,2.3,20.3,80.5,18.3,49.5,81.9,91.9,11.91310246,2.064137598,5.070325824,6.3570972,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,766.254,1
1129,15.9,12.6,15.4072464,66.1,24.6,7.4,0.4,0,1.6,1.1,21,80.4,11.1,46.7,74.4,90.4,21.67364373,7.050507033,12.87717343,0.672094027,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,1088.566,0
1131,14.1,13.2,12.16613203,26.9,69.5,0.2,0,0,2.9,0.6,31.1,76.9,12.5,29.6,42.2,88.4,16.26428049,0.769880128,8.024086893,NA,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,907.391,0
1133,11.7,10.2,38.94913203,96.3,0.4,0.4,0.1,0,2.1,3.1,16.2,78.1,13.5,51.4,83.9,87.7,23.01547035,2.753764811,13.34140321,6.969243645,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,631.868,0
2013,NA,NA,0.490331311,17.7,4.2,39.4,25.6,0.7,7.7,10.1,15.4,86.4,12.7,47.2,NA,54.4,0.000644231,0.000644231,0.000644231,0.01861112,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,15016.102,0
2016,12,9.2,1.309166052,29.5,4.3,11.3,40,2.6,6.8,13.9,8.5,88.8,16.4,40,77,81.2,0.001024565,0.001024565,0.001024565,0.01861112,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,14116.482,0
2050,10.7,6.2,0.444017,11,0.7,82.7,1,0,3.8,2.4,27.8,81.4,12.3,41.5,113.2,79.3,NA,NA,NA,NA,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,45559.077,1
2060,NA,NA,1.846545818,56.3,0.4,32.7,0.3,0.2,9.1,3.6,5.8,94.4,22.3,59.6,NA,80.2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,848.689,0
2068,NA,NA,0.176624744,81.1,0.8,2,4.5,0,11.4,0.4,16.9,98.4,43.5,54.6,NA,80.8,NA,NA,NA,NA,0,0,0,0,0,0,0,0,TRUE,FALSE,0,5,12662.485,0
2070,13.1,4,0.27139273,17.6,1.3,72.1,1.5,0.1,6.7,3.5,17.2,87.3,19.3,41.3,233.2,77.6,NA,NA,NA,NA,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,20628.939,1
2100,NA,NA,1.076256491,81,0,8.6,2.9,0.2,6.8,3.9,9,97,37.4,58.3,NA,84.5,NA,NA,NA,NA,0,0,0,0,0,0,0,0,TRUE,FALSE,0,5,2745.407,0
2105,NA,NA,0.325167541,45.5,3.2,38.5,2.8,0.1,8.7,6.7,9.7,91.5,23.4,45.2,NA,74.9,NA,NA,NA,NA,0,0,0,0,0,0,0,0,TRUE,FALSE,0,4,9568.742,0
2110,7.6,5.1,11.95696675,68.6,1,10.9,7.2,1,10,6.6,7.9,96.1,39.5,47.2,131,88.9,0.001479365,NA,NA,0.070639674,0,0,0,0,0,0,0,0,TRUE,FALSE,0,4,3254.701,1
2122,7.2,5,3.633456055,83.3,0.6,7.7,1.5,0.3,5.6,4.1,12,92.8,23.3,52.3,173.4,82.8,0.211816384,NA,NA,0.183669893,0.000566334,0.000121357,8.09E-05,0,0.000364072,8.09E-05,8.09E-05,0,TRUE,FALSE,0,5,24720.394,1
2130,NA,NA,2.842157907,66.8,0.7,14.6,7.7,0,9.1,5.1,10.5,92.7,24.5,49.5,144.9,86.8,NA,NA,NA,NA,0,0,0,0,0,0,0,0,TRUE,FALSE,0,4,6652.924,1
2150,6,4.2,2.063226424,53.4,0.3,13.6,23,0.7,7.6,8.9,9.3,89.9,26,55.6,84.8,79.7,NA,NA,NA,NA,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,12085.208,1
2158,14.2,6.7,0.480147725,3.9,0.7,91.2,0.4,0,3.7,1,40.5,77.7,4.8,30.4,NA,78.9,NA,NA,NA,NA,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,19658.615,0
2164,NA,NA,0.057537652,22.8,0.7,67.3,2.5,0.4,6.2,1.4,15.9,85.5,15.8,41.8,NA,68.4,NA,NA,NA,NA,0,0,0,0,0,0,0,0,TRUE,FALSE,0,5,33933.072,0
2180,11.8,6.4,0.432048312,16.1,0.9,74.5,1.6,0.4,6.2,2.5,23.1,84.1,14.6,37.8,127.2,77.5,NA,NA,NA,NA,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,28290.244,0
2185,10.9,5.7,0.110296274,31.6,0.9,52,5.6,1.8,7.1,2.1,9.3,89.8,16.6,38.4,158.3,79.2,NA,NA,NA,NA,0.001529085,0.000548362,0.00025309,0.000316363,0.001033451,0.00050618,0.000242545,0.000305817,TRUE,FALSE,0,2,94827.923,0
2188,10.7,7.1,0.21695188,11.1,1.1,82.5,1,0,3.7,1.2,25.1,81.9,11.7,34.1,109.1,72.4,NA,NA,NA,NA,0,0,0,0,0,0,0,0,TRUE,FALSE,0,2,40619.779,1
2195,NA,NA,1.122175814,72.1,0.7,7.3,9.3,0.5,10,10.4,8.2,89.7,27.6,50.5,175.1,90.9,NA,NA,NA,NA,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,3821.837,0
2198,8.4,5.1,1.230150195,47.2,0.4,39.9,1.2,0.6,10.4,3.8,15.2,90.2,17.6,50.5,187.8,74.1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,TRUE,FALSE,0,5,10909.513,0
2220,6.4,4.6,3.044583391,64.7,1.2,12.8,7.2,0.1,13.5,6.5,7.5,94,32.6,49.6,150.2,81.7,NA,NA,NA,NA,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,4815.143,1
2230,NA,NA,2.445077927,86.4,1.2,5.2,1.8,0,4.9,5.2,5.3,93.7,33.7,46.6,NA,81.1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,TRUE,FALSE,0,5,445.047,0
2240,7,3.9,0.27700369,76.6,0.7,13.2,2.3,0,5.2,5.5,10.8,90.2,19.1,57.6,133.5,84.4,NA,NA,NA,NA,0,0,0,0,0,0,0,0,TRUE,FALSE,0,2,25113.11,0
2261,9.3,4.7,0.271784979,73.1,0.3,12.8,3.5,0.6,8.3,5,8.1,96,30.6,59.9,160.8,84.3,NA,NA,NA,NA,0,0,0,0,0,0,0,0,TRUE,FALSE,0,5,40305.54,0
2275,NA,NA,0.971832887,67.2,0.1,20,2.8,0.4,8.4,4.9,7.8,88.3,20.7,53.8,262.7,85,NA,NA,NA,NA,0,0,0,0,0,0,0,0,TRUE,FALSE,0,5,3476.607,0
2282,NA,NA,0.090381067,44.8,0.3,28.3,8.3,2.3,15.2,7.3,6.7,91.8,20,45.9,NA,79.5,NA,NA,NA,NA,0,0,0,0,0,0,0,0,TRUE,FALSE,0,4,9162.331,0
2290,7,4.7,0.037197602,22.7,0.1,70.5,0.6,0,5.9,2.4,25.1,85.7,13.4,36.5,223.5,70.8,NA,NA,NA,NA,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,147871.001,0
5001,10.9,10.2,18.32995538,72.5,25.8,0.1,0,0,1.1,3.1,20,83,15.5,46.7,169.3,93.2,266.9504553,283.8473084,343.3812315,381.3569264,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,1033.746,1
5003,12.7,11.4,22.19359663,71.8,25.7,0.2,0.2,0,0.6,5.3,20.2,82.3,13.2,51.6,145.2,90.8,81.17191527,79.44933685,101.1998612,112.6451737,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,940.53,1
5005,9,6.5,74.37218752,96.6,0.2,0.3,0.4,0,1.7,2.2,14,88.2,18.3,55.7,189.9,94.4,25.41562467,1.901751271,20.80739626,1.719515144,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,586.725,1
5009,9.2,7.1,63.20096408,96.1,0.4,0.8,0.5,0.1,2,2.4,14.9,87,16,54.7,131.8,93.2,96.61842299,4.432271001,70.31293698,5.228893322,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,601.996,1
5011,11.4,10.8,16.86289731,65.4,29,1.2,0,0,0.2,15.1,23.2,82,15.2,49.7,134.5,88.5,2.937298609,1.047384926,2.561472254,2.6138415,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,652.917,1
5013,12,8.4,8.275993732,76.2,21.6,0.1,0,0.2,1.7,4,15.6,82.7,12.1,46.4,153.3,91.8,4.639138355,0.466141131,1.283876767,NA,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,632.398,0
5015,8.5,6.9,44.26753867,92.6,1.2,0.7,1.2,0.7,2.1,15,15,85.8,20.4,54.9,170.9,87.6,45.22155993,2.68745089,45.16917607,0.487328661,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,638.626,1
5017,10.9,13,16.80179285,43.7,54.1,0.2,0.4,0,0.9,5.4,29.2,80.7,14.7,42.4,162.3,91.1,216.5454049,358.2276949,339.9251322,415.2771225,0,0,0,0,0,0,0,0,TRUE,FALSE,0,1,690.79,0
5019,11.1,9,25.84643167,71.2,24,0.4,0.7,0,1.4,4.7,19.8,89.2,27.6,39.4,135.4,91.4,18.61497303,11.86384121,18.81241506,10.87316717,0,0,0,0,0,0,0,0,TRUE,FALSE,0,4,882.829,1
5021,10.3,7.1,23.55239042,95.9,0.6,0.4,0,0,1.5,2,22.6,80.7,11.6,48.4,277.7,93.1,324.4572051,170.5276886,358.5980847,379.7688078,0,0,0,0,0,0,0,0,TRUE,FALSE,0,1,641.436,0
5023,9,8.9,45.56331097,97,0.6,1.1,0.6,0,0.6,2.4,14.6,84.7,14.9,55.9,141.6,90.8,43.29146613,4.323367676,25.57902246,15.9083316,1.248483743,0.28551252,0,0.076024044,0.486553881,0.094607699,0,0.008447116,TRUE,FALSE,0,5,591.918,1
5027,14.6,13.6,31.19125204,60.6,35,0.4,1.1,0,1.1,2.7,25.2,85,20.6,39.8,144.4,91.8,7.135919288,3.55098801,11.50415674,6.031457576,0.001304201,0.001304201,0.001304201,0.001304201,0,0,0,0,TRUE,FALSE,0,3,766.753,1
5029,11.8,10.7,37.85570072,85.2,10.9,0.3,0.1,0,3.3,3.9,18.2,85.9,16,53,151.7,92.6,65.99487556,30.64888503,88.17846828,64.86315199,1.051762231,0.084705683,0,0.014117614,0.307058101,0.007058807,0,0.003529403,TRUE,FALSE,0,0,566.668,0
5037,15.3,10.3,27.57705449,74.7,19.5,0.1,0.1,0,5.6,1.9,16.7,82.8,15.4,49.8,171.6,92.7,286.9908596,253.3445169,382.7464137,405.0312955,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,622.307,0
5039,9.9,12,11.13598427,55.5,41.6,0.4,0.3,0.2,1.2,3.1,14.3,83.6,13.7,40.2,219.2,92,1.002418391,0.00449515,0.45251174,0.022475749,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,668.106,0
5041,13.4,14,15.47514434,49.3,47.1,0.3,0.3,0,1.4,5.9,29.1,78.8,12.4,44.9,153.2,92.7,224.3746216,268.3538701,307.2441693,363.380135,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,819.52,0
5043,10.7,8.4,22.33578035,68.6,28.8,0.1,0.2,0,1,3.3,21.4,85.1,20.6,43.6,163.6,94.1,46.48599577,72.19471798,68.26283837,80.69829796,0,0,0,0,0,0,0,0,TRUE,FALSE,0,4,835.66,1
5047,9.2,9.1,29.20259506,94.2,1,1.5,0.6,0.2,2.2,3.1,21.9,82.6,11.8,54.5,235.3,94.2,47.47803236,6.569762667,80.75388027,4.884618543,0.00322767,0,0,0.001613835,0.001613835,0,0,0.001613835,TRUE,FALSE,0,0,619.642,1
5049,8.4,6.6,19.63626246,96.3,0.6,0.5,0,0,2.1,1.5,23.9,84.6,11.8,56.8,268.2,90.9,66.94511261,3.5717001,40.05059908,6.810170934,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,620.327,0
5055,11,8,77.24411793,95.4,1.6,0.2,0.3,0.1,1.7,2.8,16.3,87.3,15.9,52.6,184.9,93.1,294.7559929,219.7622246,315.7275207,353.6493747,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,579.537,1
5057,10.6,9.1,30.26446008,59.3,30.5,0.2,0.1,0.2,2.1,12.7,24.3,81,15.1,45.4,119.1,90.1,35.35160545,11.20106664,38.7247086,8.460248516,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,741.177,1
5059,10.8,9.3,54.48563738,84.6,12,0.1,0.4,0,1.6,3.4,17.6,85.4,14.7,55.3,199.5,91.5,10.08276875,2.602371881,10.48750992,1.505181987,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,622.173,0
5061,8.8,7.6,22.74847214,67,20.6,0.2,0.3,0.1,2.1,12.2,19.2,82.9,14.7,45.4,153.7,90.9,23.36862243,11.25275457,50.60426426,1.942004903,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,595.314,0
5063,11.6,8.7,48.77780599,91.9,1.9,0.2,0.6,0,2.7,6.2,17.3,85.8,18.9,49.9,126.6,91.4,74.70737767,31.166798,87.32332051,82.63848347,0.040180475,0,0,0,0,0,0,0,TRUE,FALSE,0,3,771.519,1
5065,10.1,6.9,23.35439288,94.7,1.9,1.4,0.1,0,1.6,2.2,17.1,85.1,13.8,56,193.7,92.8,53.78623987,8.217701042,44.26293887,11.13032575,0,0,0,0,0,0,0,0,TRUE,FALSE,0,4,584.018,0
5067,12.9,10.6,27.17206979,78.5,12.4,0.1,0,0,8.3,2.8,23.3,78.9,10.2,34.6,202.2,91.9,264.994329,127.4097958,327.9704317,372.920686,0,0,0,0,0,0,0,0,TRUE,FALSE,0,4,641.5,1
5071,9.9,7.7,39.84154911,91.4,1.6,0.2,1.9,0.1,2.6,13.8,22.4,79.4,15.8,51.6,167.2,89,18.62282899,2.003367233,29.58224792,11.92927902,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,682.745,1
5073,12.2,9.9,13.08927777,60.7,36.6,0.3,0.5,0,1,2.5,22.2,81.7,16.5,42,156.5,90,90.36807087,47.60219196,94.1027267,71.29917944,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,545.079,0
5075,11.2,8.9,28.36788909,96.7,1,0.3,0.1,0,1.7,1.4,17.7,85.5,15,49.8,310.5,92.2,271.4852425,189.0092086,290.7074699,314.4157345,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,592.345,0
5077,14.9,12,15.59520827,42.3,56.5,0.3,0.1,0,0.6,1.8,26,73,8.9,40.7,89.4,91.5,278.5614839,219.3003563,387.6267173,389.5947868,0,0,0,0,0,0,0,0,TRUE,FALSE,0,1,619.502,0
5083,10.2,10.8,30.72493158,91.5,1.3,1,2.3,0,2.6,3,21.1,85.1,12.1,52,236.9,92,42.3020327,14.06396073,72.51716512,NA,0.017770414,0,0,0.004100865,0.001366955,0,0,0.001366955,TRUE,FALSE,0,0,731.553,0
5089,9.7,8.1,27.53636784,96.1,0.9,1.1,0.4,0,1.3,2.2,20.6,86.9,17.2,54.9,235.3,93,38.71977164,3.231393939,34.18007357,1.330081279,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,640.31,0
5093,12.9,11.6,47.55956188,60.4,35.2,0.1,0.6,0.1,1.7,4,25.8,80.7,12.8,42.3,176,92.1,295.4531322,356.1909267,451.9129979,506.463641,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,919.814,1
5095,13.3,11.5,11.93962493,56,40,0.5,0.4,0,2.6,2.7,28.1,77.1,10.5,37.2,171.6,90.1,213.5873558,204.8348151,264.697647,313.60745,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,621.306,1
5097,9.9,6.1,11.53158652,91.2,0.2,1.8,1.4,0,2.3,4.3,18.9,78.2,10.8,58.6,160.8,88,9.980022004,2.669716795,11.17767594,1.39256121,0,0,0,0,0,0,0,0,TRUE,FALSE,0,5,800.288,0
5099,10.1,11.3,13.66053885,63.4,34.7,0.1,0.3,0,1.6,0.3,27.7,86.8,15.4,48.1,146.5,91.3,13.58608567,5.820295935,18.66994261,1.108704871,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,620.639,0
5101,9,6.1,9.560133949,94.7,0,2.6,0.2,0,2.4,0.9,14.2,82.6,16.2,57.4,132,92.5,17.99103189,0.024363236,8.583168171,0.286268027,0,0,0,0,0,0,0,0,TRUE,FALSE,0,1,823.199,1
5103,12.2,11,32.89650551,56.6,41.1,0.2,0.1,0,1.9,2.3,24.1,85.6,16,44.6,200.4,92.6,6.393434346,0.766939189,2.13432899,NA,0,0,0,0,0,0,0,0,TRUE,FALSE,0,4,739.752,1
5107,14.4,13,27.36232584,36.2,62.6,0,0.1,0,0.9,1.8,33.2,78.4,14,35.2,213.6,90.7,328.7576118,394.0080043,499.5773603,507.7167682,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,727.342,1
5109,10.1,7.2,17.99455901,90.1,3.3,0.7,0.5,0,1.8,6.5,16.6,84.8,14.7,55.2,266.3,89.7,17.66656788,13.96709433,28.72336529,6.081987793,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,614.13,0
5113,8,6.1,23.50874043,91.9,0.5,1.6,0.8,0,2.9,6.5,24.5,84.6,13.3,53.4,184.6,88.4,22.89429287,6.716949542,29.97151622,1.141450026,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,862.458,1
5115,12,8,78.32914882,91.2,3,0.6,1,0,2.5,8.7,18.5,84.8,22,46.3,133.9,90.9,28.2651504,19.55028799,41.55590016,27.18456161,0.003611086,0,0,0,0.003611086,0,0,0,TRUE,FALSE,0,0,830.775,1
5117,11.8,8.3,12.72444114,85.4,13,0.4,0.4,0,0.7,0.7,15.7,82.2,15.1,54.1,191.9,91.8,237.0907272,202.806971,272.1987013,341.1474532,0,0,0,0,0,0,0,0,TRUE,FALSE,0,1,675.612,0
5121,9,7.3,26.9891939,95.7,1.1,0.5,0,0,2,2,18.3,82.7,14,51.4,180.7,91.5,136.2262045,42.43480767,117.9288097,116.5519821,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,656.043,0
5123,15.5,13.5,41.42072422,40.9,55.6,0.6,0.6,0,1.1,2.7,26.6,80.6,10.6,38.2,61,89.7,229.4412597,204.069609,347.4983578,377.5817065,0,0,0,0,0,0,0,0,TRUE,FALSE,0,4,642.536,1
5127,9.5,8.3,11.70225046,87.9,0.3,2.4,0.9,0,4.4,7.6,22.1,78.9,9.1,55.7,252.6,91.2,5.823107966,1.237242339,8.749230926,0.438189995,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,898.055,0
